created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2020-07-24 20:27:05 EAT,2718,   72.75,   80.53,   66.65,   77.87,0.333470,32.568493,    4.14,"0.333470,32.568493,1233.80,0.27,11.00,80.00,29.00,52.00,24.29,64.07,877.85",,,,
2020-07-24 20:31:20 EAT,2719,   77.70,   84.37,   73.42,   84.07,0.333493,32.568573,    4.14,"0.333493,32.568573,1237.10,0.04,12.00,84.00,29.00,52.00,24.26,64.22,877.78",,,,
2020-07-24 20:40:01 EAT,2720,   82.12,   90.00,   74.43,   82.25,0.333490,32.568539,    4.14,"0.333490,32.568539,1234.50,0.10,10.00,101.00,29.00,52.00,24.19,64.49,877.65",,,,
2020-07-24 20:59:05 EAT,2721,   69.33,   76.12,   64.13,   75.65,0.333495,32.568527,    4.14,"0.333495,32.568527,1239.40,0.41,9.00,85.00,29.00,53.00,24.10,66.20,877.58",,,,
2020-07-24 21:06:55 EAT,2722,   64.73,   74.62,   61.97,   74.07,0.333531,32.568478,    4.14,"0.333531,32.568478,1236.90,0.05,10.00,80.00,28.00,54.00,24.02,66.25,877.54",,,,
2020-07-24 21:12:38 EAT,2723,   68.22,   77.22,   58.82,   72.73,0.333497,32.568569,    4.14,"0.333497,32.568569,1230.80,0.01,10.00,106.00,28.00,54.00,23.93,67.00,877.69",,,,
2020-07-24 21:14:02 EAT,2724,   66.37,   74.58,   58.33,   72.70,0.333497,32.568531,    4.14,"0.333497,32.568531,1228.20,0.03,12.00,77.00,28.00,55.00,23.92,67.21,877.64",,,,
2020-07-24 21:21:33 EAT,2725,   72.02,   79.03,   62.78,   74.00,0.333491,32.568592,    4.14,"0.333491,32.568592,1230.20,0.05,10.00,96.00,28.00,54.00,23.86,66.92,877.74",,,,
2020-07-24 21:29:17 EAT,2726,   72.27,   78.38,   67.85,   77.32,0.333485,32.568554,    4.14,"0.333485,32.568554,1235.90,0.08,12.00,70.00,28.00,54.00,23.76,66.78,877.67",,,,
2020-07-24 21:37:08 EAT,2727,   69.77,   76.28,   62.38,   73.35,0.333492,32.568546,    4.14,"0.333492,32.568546,1232.20,0.09,10.00,89.00,28.00,54.00,23.63,67.53,877.67",,,,
2020-07-24 21:41:19 EAT,2728,   71.07,   79.07,   66.20,   77.22,0.333475,32.568527,    4.14,"0.333475,32.568527,1225.10,0.82,12.00,81.00,28.00,54.00,23.56,67.43,877.60",,,,
2020-07-24 21:46:45 EAT,2729,   72.82,   81.37,   68.43,   78.20,0.333478,32.568558,    4.14,"0.333478,32.568558,1243.50,0.00,12.00,66.00,28.00,54.00,23.47,68.09,877.72",,,,
2020-07-24 21:54:51 EAT,2730,   69.92,   77.92,   65.90,   76.18,0.333460,32.568546,    4.14,"0.333460,32.568546,1244.00,0.02,12.00,68.00,28.00,55.00,23.36,68.26,877.73",,,,
2020-07-24 22:02:08 EAT,2731,   67.50,   76.48,   61.85,   74.68,0.333490,32.568600,    4.14,"0.333490,32.568600,1230.60,0.12,12.00,68.00,28.00,56.00,23.35,68.13,877.71",,,,
2020-07-24 22:06:30 EAT,2732,   67.57,   76.28,   60.92,   73.05,0.333466,32.568546,    4.14,"0.333466,32.568546,1238.40,0.15,12.00,73.00,28.00,56.00,23.33,68.34,877.74",,,,
2020-07-24 22:13:24 EAT,2733,   67.42,   76.27,   63.32,   74.72,0.333464,32.568539,    4.14,"0.333464,32.568539,1226.60,0.06,12.00,67.00,28.00,56.00,23.27,68.68,877.90",,,,
2020-07-24 22:18:11 EAT,2734,   66.98,   74.68,   63.40,   74.83,0.333480,32.568573,    4.14,"0.333480,32.568573,1235.50,0.15,12.00,69.00,27.00,55.00,23.19,68.91,877.91",,,,
2020-07-24 22:23:42 EAT,2735,   70.23,   76.23,   65.12,   75.27,0.333472,32.568546,    4.14,"0.333472,32.568546,1233.30,0.04,12.00,64.00,27.00,55.00,23.06,68.96,877.85",,,,
2020-07-24 22:25:06 EAT,2736,   69.97,   76.95,   62.85,   74.80,0.333484,32.568550,    4.14,"0.333484,32.568550,1231.40,0.02,12.00,86.00,27.00,55.00,23.04,69.03,877.84",,,,
2020-07-24 22:29:18 EAT,2737,   70.97,   76.42,   62.87,   75.45,0.333496,32.568581,    4.14,"0.333496,32.568581,1239.90,0.05,12.00,64.00,27.00,55.00,23.02,69.05,877.89",,,,
2020-07-24 22:31:51 EAT,2738,   70.52,   76.28,   63.58,   74.50,0.333489,32.568562,    4.14,"0.333489,32.568562,1223.60,0.11,12.00,76.00,27.00,55.00,23.00,69.05,877.92",,,,
2020-07-24 22:40:53 EAT,2739,   73.45,   80.12,   66.75,   77.17,0.333517,32.568558,    4.14,"0.333517,32.568558,1238.90,0.03,12.00,73.00,27.00,55.00,22.76,69.98,877.90",,,,
2020-07-24 22:48:50 EAT,2740,   76.62,   82.48,   70.28,   81.17,0.333510,32.568535,    4.14,"0.333510,32.568535,1232.80,0.05,12.00,65.00,27.00,56.00,22.57,70.33,877.80",,,,
2020-07-24 22:53:37 EAT,2741,   75.48,   82.17,   69.27,   78.25,0.333509,32.568581,    4.14,"0.333509,32.568581,1252.50,0.01,12.00,72.00,27.00,56.00,22.44,70.94,877.80",,,,
2020-07-24 22:58:27 EAT,2742,   77.52,   81.15,   72.08,   81.48,0.333544,32.568565,    4.14,"0.333544,32.568565,1235.60,0.03,10.00,86.00,27.00,56.00,22.31,70.93,877.91",,,,
2020-07-24 23:05:23 EAT,2743,   83.53,   90.35,   76.37,   85.78,0.333517,32.568565,    4.14,"0.333517,32.568565,1237.70,0.08,12.00,73.00,27.00,57.00,22.18,72.21,877.96",,,,
2020-07-24 23:15:17 EAT,2744,   86.27,   94.93,   78.57,   86.75,0.333512,32.568607,    4.14,"0.333512,32.568607,1253.70,0.12,10.00,81.00,26.00,57.00,21.94,73.15,878.15",,,,
2020-07-24 23:20:10 EAT,2745,   91.92,   97.22,   79.02,   89.58,0.333535,32.568600,    4.14,"0.333535,32.568600,1231.70,0.13,12.00,82.00,26.00,58.00,21.81,73.58,878.18",,,,
2020-07-24 23:26:55 EAT,2746,   89.47,   98.82,   82.47,   93.15,0.333499,32.568569,    4.14,"0.333499,32.568569,1235.40,0.03,10.00,90.00,26.00,58.00,21.68,73.88,878.20",,,,
2020-07-24 23:31:55 EAT,2747,   89.12,   96.23,   80.52,   90.45,0.333526,32.568584,    4.14,"0.333526,32.568584,1232.50,0.05,10.00,88.00,26.00,58.00,21.60,74.61,878.23",,,,
2020-07-24 23:33:19 EAT,2748,   94.33,   99.72,   83.82,   93.30,0.333487,32.568569,    4.14,"0.333487,32.568569,1212.50,0.07,10.00,98.00,26.00,58.00,21.61,74.59,878.24",,,,
2020-07-24 23:38:46 EAT,2749,   92.28,   98.38,   81.15,   91.75,0.333516,32.568604,    4.14,"0.333516,32.568604,1250.50,0.08,12.00,81.00,26.00,59.00,21.66,74.18,878.38",,,,
2020-07-24 23:44:14 EAT,2750,   85.68,   92.22,   78.75,   88.63,0.333509,32.568573,    4.14,"0.333509,32.568573,1247.60,0.09,12.00,77.00,26.00,59.00,21.77,73.81,878.41",,,,
2020-07-24 23:49:07 EAT,2751,   83.40,   89.00,   77.32,   86.48,0.333523,32.568573,    4.14,"0.333523,32.568573,1239.40,0.04,12.00,79.00,26.00,60.00,21.94,73.19,878.46",,,,
2020-07-24 23:53:59 EAT,2752,   83.02,   88.50,   75.93,   85.52,0.333513,32.568546,    4.14,"0.333513,32.568546,1234.40,0.15,12.00,77.00,26.00,60.00,21.99,73.01,878.50",,,,
2020-07-24 23:58:16 EAT,2753,   77.13,   81.58,   75.70,   87.42,0.333528,32.568546,    4.14,"0.333528,32.568546,1236.70,0.03,12.00,81.00,26.00,59.00,22.00,73.06,878.50",,,,
2020-07-25 00:07:21 EAT,2754,   81.65,   89.47,   75.22,   84.83,0.333495,32.568558,    4.14,"0.333495,32.568558,1237.10,0.07,9.00,91.00,26.00,59.00,21.81,73.52,878.53",,,,
2020-07-25 00:14:55 EAT,2755,  118.28,  128.10,  113.40,  127.48,0.333517,32.568539,    4.14,"0.333517,32.568539,1230.90,0.06,10.00,85.00,26.00,59.00,21.73,75.43,878.51",,,,
2020-07-25 00:21:02 EAT,2756,  143.77,  155.13,  129.20,  144.32,0.333540,32.568527,    4.14,"0.333540,32.568527,1241.00,0.07,11.00,74.00,26.00,59.00,21.84,74.87,878.45",,,,
2020-07-25 00:22:26 EAT,2757,  150.53,  163.42,  134.73,  150.35,0.333554,32.568527,    4.14,"0.333554,32.568527,1247.80,0.11,10.00,85.00,26.00,60.00,21.89,74.77,878.49",,,,
2020-07-25 00:27:38 EAT,2758,  139.27,  151.82,  133.52,  152.43,0.333515,32.568569,    4.14,"0.333515,32.568569,1240.00,0.10,12.00,77.00,26.00,60.00,22.07,74.12,878.46",,,,
2020-07-25 00:34:18 EAT,2759,  136.27,  151.35,  123.62,  140.25,0.333498,32.568523,    4.14,"0.333498,32.568523,1238.80,0.09,11.00,78.00,26.00,60.00,22.18,73.62,878.37",,,,
2020-07-25 00:38:34 EAT,2760,  121.48,  134.28,  116.47,  129.95,0.333487,32.568600,    4.14,"0.333487,32.568600,1238.90,0.22,9.00,95.00,26.00,60.00,22.27,72.77,878.33",,,,
2020-07-25 00:43:49 EAT,2761,  124.47,  133.10,  108.57,  123.80,0.333504,32.568504,    4.14,"0.333504,32.568504,1250.00,0.03,12.00,73.00,27.00,59.00,22.42,72.41,878.30",,,,
2020-07-25 00:47:59 EAT,2762,  127.68,  140.10,  113.92,  130.45,0.333511,32.568508,    4.14,"0.333511,32.568508,1257.00,0.01,12.00,73.00,27.00,59.00,22.48,72.08,878.34",,,,
2020-07-25 00:54:33 EAT,2763,  116.52,  126.82,  107.07,  122.25,0.333509,32.568569,    4.14,"0.333509,32.568569,1238.10,0.08,10.00,95.00,27.00,59.00,22.49,72.02,878.22",,,,
2020-07-25 00:59:19 EAT,2764,  113.35,  123.93,  101.18,  116.68,0.333483,32.568569,    4.14,"0.333483,32.568569,1250.40,0.08,10.00,75.00,27.00,58.00,22.48,72.18,878.19",,,,
2020-07-25 01:04:40 EAT,2765,  111.85,  120.55,  104.63,  118.23,0.333461,32.568569,    4.14,"0.333461,32.568569,1250.00,0.05,10.00,76.00,27.00,58.00,22.46,72.50,878.18",,,,
2020-07-25 01:12:34 EAT,2766,  117.73,  128.87,  110.35,  125.63,0.333497,32.568630,    4.14,"0.333497,32.568630,1204.60,0.08,12.00,80.00,27.00,58.00,22.52,72.53,878.15",,,,
2020-07-25 01:19:56 EAT,2767,  139.13,  155.93,  135.72,  151.97,0.333516,32.568611,    4.14,"0.333516,32.568611,1222.90,0.04,12.00,73.00,27.00,59.00,22.64,71.78,878.14",,,,
2020-07-25 01:21:20 EAT,2768,  150.83,  166.27,  133.57,  151.65,0.333477,32.568562,    4.14,"0.333477,32.568562,1233.50,0.02,12.00,77.00,27.00,59.00,22.64,71.75,878.11",,,,
2020-07-25 01:26:32 EAT,2769,  136.17,  151.50,  127.27,  144.10,0.333524,32.568630,    4.14,"0.333524,32.568630,1221.10,0.02,12.00,67.00,27.00,59.00,22.62,71.44,878.12",,,,
2020-07-25 01:34:45 EAT,2770,  135.23,  147.25,  126.30,  144.93,0.333497,32.568539,    4.14,"0.333497,32.568539,1226.70,0.01,12.00,75.00,27.00,59.00,22.65,71.98,878.01",,,,
2020-07-25 01:39:02 EAT,2771,  134.13,  149.07,  125.67,  137.43,0.333472,32.568527,    4.14,"0.333472,32.568527,1241.20,0.22,12.00,80.00,27.00,59.00,22.60,71.78,878.04",,,,
2020-07-25 01:44:57 EAT,2772,  126.95,  138.05,  116.17,  132.65,0.333497,32.568565,    4.14,"0.333497,32.568565,1237.50,0.07,12.00,76.00,27.00,59.00,22.60,71.18,878.08",,,,
2020-07-25 01:49:07 EAT,2773,  142.95,  153.25,  126.98,  140.70,0.333500,32.568562,    4.14,"0.333500,32.568562,1237.10,0.04,12.00,69.00,27.00,59.00,22.51,72.32,878.01",,,,
2020-07-25 01:55:18 EAT,2774,  145.90,  158.17,  132.00,  149.90,0.333506,32.568596,    4.14,"0.333506,32.568596,1238.50,0.07,11.00,100.00,27.00,59.00,22.54,72.20,877.97",,,,
2020-07-25 02:04:12 EAT,2775,  132.23,  143.25,  120.35,  141.32,0.333499,32.568592,    4.14,"0.333499,32.568592,1241.50,0.08,11.00,89.00,27.00,59.00,22.54,71.46,878.05",,,,
2020-07-25 02:08:29 EAT,2776,  133.83,  142.50,  127.77,  146.82,0.333511,32.568573,    4.14,"0.333511,32.568573,1245.80,0.00,11.00,75.00,27.00,59.00,22.54,71.57,877.98",,,,
2020-07-25 02:12:37 EAT,2777,  139.68,  149.75,  129.85,  146.00,0.333503,32.568550,    4.14,"0.333503,32.568550,1249.80,0.06,11.00,79.00,27.00,59.00,22.52,71.68,878.00",,,,
2020-07-25 02:19:51 EAT,2778,  144.50,  159.03,  128.10,  141.18,0.333538,32.568596,    4.14,"0.333538,32.568596,1252.20,0.16,11.00,84.00,27.00,59.00,22.46,71.80,877.98",,,,
2020-07-25 02:26:55 EAT,2779,  138.97,  148.32,  127.25,  143.17,0.333517,32.568573,    4.14,"0.333517,32.568573,1237.80,0.06,11.00,79.00,27.00,60.00,22.41,71.76,877.88",,,,
2020-07-25 02:33:36 EAT,2780,  135.92,  145.85,  123.98,  136.68,0.333496,32.568542,    4.14,"0.333496,32.568542,1242.60,0.09,11.00,83.00,27.00,60.00,22.38,71.95,877.77",,,,
2020-07-25 02:37:46 EAT,2781,  128.48,  141.57,  123.73,  136.63,0.333504,32.568562,    4.14,"0.333504,32.568562,1236.30,0.05,12.00,76.00,27.00,60.00,22.36,72.17,877.77",,,,
2020-07-25 02:43:56 EAT,2782,  129.50,  144.88,  121.37,  138.07,0.333509,32.568550,    4.14,"0.333509,32.568550,1237.70,0.01,9.00,88.00,27.00,60.00,22.32,72.60,877.76",,,,
2020-07-25 02:48:57 EAT,2783,  135.03,  146.20,  122.40,  141.92,0.333511,32.568558,    4.14,"0.333511,32.568558,1246.20,0.02,8.00,100.00,27.00,60.00,22.35,72.01,877.76",,,,
2020-07-25 02:54:22 EAT,2784,  129.85,  137.17,  115.73,  129.48,0.333501,32.568531,    4.14,"0.333501,32.568531,1240.10,0.07,8.00,99.00,27.00,60.00,22.38,72.35,877.78",,,,
2020-07-25 02:59:30 EAT,2785,  127.73,  136.23,  112.23,  127.12,0.333528,32.568588,    4.14,"0.333528,32.568588,1232.40,0.04,9.00,83.00,27.00,60.00,22.39,72.55,877.78",,,,
2020-07-25 03:04:27 EAT,2786,  122.70,  129.90,  117.20,  129.78,0.333466,32.568535,    4.14,"0.333466,32.568535,1240.70,0.01,11.00,90.00,27.00,60.00,22.46,71.83,877.77",,,,
2020-07-25 03:12:16 EAT,2787,  122.95,  134.78,  116.43,  128.58,0.333499,32.568542,    4.14,"0.333499,32.568542,1238.10,0.06,12.00,70.00,27.00,59.00,22.41,72.06,877.83",,,,
2020-07-25 03:16:29 EAT,2788,  132.72,  142.32,  124.72,  141.17,0.333490,32.568542,    4.14,"0.333490,32.568542,1239.20,0.04,12.00,72.00,27.00,59.00,22.42,72.15,877.80",,,,
2020-07-25 03:21:27 EAT,2789,  131.50,  141.67,  126.60,  140.37,0.333476,32.568565,    4.14,"0.333476,32.568565,1244.40,0.02,12.00,69.00,27.00,59.00,22.42,72.48,877.77",,,,
2020-07-25 03:28:04 EAT,2790,  141.23,  149.70,  127.38,  140.33,0.333485,32.568546,    4.14,"0.333485,32.568546,1243.90,0.14,12.00,67.00,27.00,59.00,22.38,72.82,877.77",,,,
2020-07-25 03:32:16 EAT,2791,  129.73,  139.48,  121.73,  134.02,0.333488,32.568577,    4.14,"0.333488,32.568577,1243.60,0.04,12.00,71.00,27.00,59.00,22.42,72.26,877.70",,,,
2020-07-25 03:38:39 EAT,2792,  128.75,  136.87,  124.08,  140.57,0.333458,32.568542,    4.14,"0.333458,32.568542,1247.00,0.08,12.00,73.00,27.00,59.00,22.45,72.05,877.63",,,,
2020-07-25 03:40:03 EAT,2793,  129.62,  138.37,  124.03,  135.90,0.333475,32.568573,    4.14,"0.333475,32.568573,1245.40,0.05,12.00,68.00,27.00,59.00,22.47,72.00,877.62",,,,
2020-07-25 03:51:38 EAT,2794,  119.00,  126.85,  111.33,  122.45,0.333473,32.568577,    4.14,"0.333473,32.568577,1248.00,0.04,12.00,90.00,27.00,58.00,22.37,72.25,877.58",,,,
2020-07-25 03:55:49 EAT,2795,  109.73,  119.93,  105.98,  119.25,0.333453,32.568584,    4.14,"0.333453,32.568584,1248.40,0.05,12.00,93.00,27.00,58.00,22.29,72.25,877.57",,,,
2020-07-25 04:00:00 EAT,2796,  118.50,  129.28,  112.28,  127.12,0.333493,32.568558,    4.14,"0.333493,32.568558,1238.10,0.10,12.00,74.00,27.00,58.00,22.31,72.29,877.52",,,,
2020-07-25 04:05:07 EAT,2797,  120.83,  130.53,  113.67,  125.68,0.333492,32.568562,    4.14,"0.333492,32.568562,1236.10,0.02,12.00,71.00,27.00,58.00,22.28,72.62,877.51",,,,
2020-07-25 04:09:28 EAT,2798,  118.78,  127.52,  106.53,  120.15,0.333499,32.568562,    4.14,"0.333499,32.568562,1231.70,0.03,12.00,74.00,27.00,58.00,22.23,72.87,877.53",,,,
2020-07-25 04:13:41 EAT,2799,  116.97,  125.83,  106.57,  120.13,0.333482,32.568550,    4.14,"0.333482,32.568550,1240.60,0.04,12.00,74.00,27.00,58.00,22.20,73.08,877.59",,,,
2020-07-25 04:18:32 EAT,2800,  120.62,  128.95,  111.00,  125.05,0.333481,32.568577,    4.14,"0.333481,32.568577,1245.30,0.17,12.00,79.00,27.00,58.00,22.19,72.32,877.62",,,,
2020-07-25 04:26:41 EAT,2801,  104.38,  110.93,   99.27,  108.57,0.333471,32.568554,    4.14,"0.333471,32.568554,1245.20,0.03,12.00,73.00,27.00,59.00,22.16,72.61,877.78",,,,
2020-07-25 04:30:52 EAT,2802,  108.47,  116.10,   95.38,  107.28,0.333477,32.568550,    4.14,"0.333477,32.568550,1237.30,0.06,12.00,80.00,27.00,59.00,22.16,72.43,877.74",,,,
2020-07-25 04:42:16 EAT,2803,  110.68,  118.18,   99.23,  115.58,0.333522,32.568581,    4.14,"0.333522,32.568581,1228.80,0.03,12.00,73.00,27.00,59.00,22.18,72.88,877.63",,,,
2020-07-25 04:47:47 EAT,2804,  105.92,  116.48,  100.97,  114.20,0.333495,32.568573,    4.14,"0.333495,32.568573,1231.80,0.14,12.00,72.00,27.00,59.00,22.12,73.20,877.63",,,,
2020-07-25 04:53:58 EAT,2805,  105.38,  112.63,  100.62,  113.13,0.333490,32.568565,    4.14,"0.333490,32.568565,1217.20,0.03,12.00,73.00,27.00,59.00,22.07,73.20,877.66",,,,
2020-07-25 04:59:13 EAT,2806,  111.25,  119.70,   96.53,  111.80,0.333523,32.568588,    4.14,"0.333523,32.568588,1240.30,0.04,12.00,76.00,27.00,59.00,22.08,73.37,877.68",,,,
2020-07-25 05:04:22 EAT,2807,  103.82,  113.52,   96.42,  106.48,0.333502,32.568539,    4.14,"0.333502,32.568539,1237.80,0.15,11.00,77.00,27.00,59.00,22.06,73.21,877.77",,,,
2020-07-25 05:08:42 EAT,2808,   99.63,  106.22,   90.12,  104.17,0.333513,32.568546,    4.14,"0.333513,32.568546,1228.20,0.08,12.00,75.00,27.00,59.00,22.05,73.29,877.85",,,,
2020-07-25 05:13:44 EAT,2809,   97.90,  107.00,   91.38,  101.80,0.333529,32.568581,    4.14,"0.333529,32.568581,1244.70,0.10,10.00,84.00,27.00,59.00,22.01,73.21,877.85",,,,
2020-07-25 05:20:27 EAT,2810,   94.10,   99.08,   83.90,   94.82,0.333526,32.568584,    4.14,"0.333526,32.568584,1235.20,0.02,12.00,84.00,27.00,59.00,22.03,72.90,877.89",,,,
2020-07-25 05:21:51 EAT,2811,   92.87,   99.83,   86.70,   95.33,0.333494,32.568562,    4.14,"0.333494,32.568562,1232.90,0.02,12.00,75.00,27.00,59.00,22.04,72.96,877.90",,,,
2020-07-25 05:23:14 EAT,2812,   93.48,   99.60,   86.78,  100.22,0.333503,32.568539,    4.14,"0.333503,32.568539,1246.00,0.08,12.00,75.00,27.00,59.00,22.04,72.75,877.95",,,,
2020-07-25 05:28:01 EAT,2813,   93.75,   98.27,   84.93,   96.92,0.333523,32.568542,    4.14,"0.333523,32.568542,1244.10,0.01,12.00,71.00,27.00,59.00,22.09,72.41,877.90",,,,
2020-07-25 05:29:23 EAT,2814,   89.08,   95.05,   86.77,   98.48,0.333521,32.568558,    4.14,"0.333521,32.568558,1242.10,0.03,12.00,77.00,27.00,59.00,22.09,72.28,877.97",,,,
2020-07-25 05:34:06 EAT,2815,   96.75,  102.95,   88.85,   97.88,0.333528,32.568562,    4.14,"0.333528,32.568562,1245.30,0.07,12.00,71.00,27.00,59.00,22.06,73.25,877.96",,,,
2020-07-25 05:35:30 EAT,2816,   97.93,  105.27,   85.17,   96.22,0.333552,32.568546,    4.14,"0.333552,32.568546,1254.50,0.08,12.00,85.00,27.00,59.00,22.06,72.84,877.95",,,,
2020-07-25 05:40:20 EAT,2817,   89.38,   94.52,   78.43,   86.95,0.333527,32.568558,    4.14,"0.333527,32.568558,1239.30,0.09,11.00,74.00,27.00,59.00,22.09,72.60,878.04",,,,
2020-07-25 05:41:44 EAT,2818,   92.85,   99.75,   83.75,   92.47,0.333506,32.568573,    4.14,"0.333506,32.568573,1236.30,0.19,12.00,72.00,27.00,59.00,22.11,72.16,878.06",,,,
2020-07-25 05:51:34 EAT,2819,   89.13,   96.57,   80.33,   90.38,0.333474,32.568584,    4.14,"0.333474,32.568584,1241.20,0.06,11.00,76.00,27.00,58.00,22.13,72.52,878.17",,,,
2020-07-25 05:56:08 EAT,2820,   91.05,   97.35,   84.75,   96.60,0.333496,32.568565,    4.14,"0.333496,32.568565,1240.20,0.04,9.00,89.00,27.00,59.00,22.11,72.54,878.25",,,,
2020-07-25 06:01:33 EAT,2821,   91.92,   98.12,   82.23,   94.00,0.333509,32.568562,    4.14,"0.333509,32.568562,1232.30,0.06,11.00,74.00,27.00,58.00,22.06,72.78,878.28",,,,
2020-07-25 06:02:56 EAT,2822,   92.83,   98.10,   87.32,   96.67,0.333486,32.568539,    4.14,"0.333486,32.568539,1238.20,0.05,12.00,70.00,27.00,58.00,22.06,72.73,878.27",,,,
2020-07-25 06:08:26 EAT,2823,   92.85,   98.13,   87.12,   96.00,0.333504,32.568539,    4.14,"0.333504,32.568539,1239.30,0.06,10.00,79.00,27.00,58.00,21.98,73.41,878.39",,,,
2020-07-25 06:13:13 EAT,2824,  100.88,  108.48,   91.70,  102.97,0.333508,32.568535,    4.14,"0.333508,32.568535,1243.20,0.06,12.00,82.00,27.00,59.00,21.94,73.36,878.39",,,,
2020-07-25 06:17:26 EAT,2825,   96.92,  103.07,   89.07,   98.83,0.333480,32.568542,    4.14,"0.333480,32.568542,1229.10,0.04,12.00,74.00,27.00,59.00,21.90,73.40,878.41",,,,
2020-07-25 06:21:42 EAT,2826,   96.20,  105.00,   87.25,   95.30,0.333483,32.568565,    4.14,"0.333483,32.568565,1237.10,0.07,10.00,81.00,27.00,59.00,21.80,73.49,878.38",,,,
2020-07-25 06:27:53 EAT,2827,   96.38,  104.65,   88.97,  100.23,0.333504,32.568531,    4.14,"0.333504,32.568531,1243.20,0.22,12.00,75.00,26.00,59.00,21.72,73.68,878.27",,,,
2020-07-25 06:32:02 EAT,2828,  103.52,  107.83,   94.30,  103.47,0.333502,32.568558,    4.14,"0.333502,32.568558,1231.70,0.03,12.00,85.00,26.00,59.00,21.66,74.13,878.35",,,,
2020-07-25 06:36:46 EAT,2829,  105.60,  113.75,   96.97,  109.40,0.333504,32.568539,    4.14,"0.333504,32.568539,1232.80,0.01,12.00,80.00,26.00,59.00,21.53,74.70,878.37",,,,
2020-07-25 06:41:13 EAT,2830,   97.97,  104.42,   93.08,  105.33,0.333513,32.568535,    4.14,"0.333513,32.568535,1228.50,0.03,12.00,77.00,26.00,60.00,21.37,75.12,878.32",,,,
2020-07-25 06:42:37 EAT,2831,  104.67,  115.17,   93.85,  106.00,0.333497,32.568554,    4.14,"0.333497,32.568554,1228.70,0.01,12.00,79.00,26.00,60.00,21.34,75.09,878.32",,,,
2020-07-25 06:47:25 EAT,2832,  102.75,  106.98,   92.73,  102.48,0.333499,32.568546,    4.14,"0.333499,32.568546,1238.60,0.02,12.00,74.00,26.00,60.00,21.21,75.50,878.33",,,,
2020-07-25 06:52:41 EAT,2833,   93.10,   99.28,   87.02,   97.42,0.333526,32.568531,    4.14,"0.333526,32.568531,1239.70,0.04,12.00,82.00,26.00,61.00,21.12,74.83,878.27",,,,
2020-07-25 06:58:11 EAT,2834,   85.03,   92.67,   76.95,   86.30,0.333492,32.568565,    4.14,"0.333492,32.568565,1251.00,0.07,12.00,76.00,26.00,61.00,21.06,74.19,878.26",,,,
2020-07-25 06:59:34 EAT,2835,   86.23,   92.43,   75.83,   81.53,0.333500,32.568565,    4.14,"0.333500,32.568565,1250.80,0.04,10.00,91.00,25.00,60.00,21.06,74.12,878.27",,,,
2020-07-25 07:00:58 EAT,2836,   81.17,   86.30,   76.38,   85.72,0.333501,32.568539,    4.14,"0.333501,32.568539,1246.10,0.01,12.00,73.00,25.00,60.00,21.07,73.89,878.22",,,,
2020-07-25 07:03:31 EAT,2837,   82.22,   88.60,   76.43,   85.47,0.333469,32.568523,    4.14,"0.333469,32.568523,1239.20,0.02,11.00,77.00,25.00,60.00,21.07,73.91,878.28",,,,
2020-07-25 07:07:50 EAT,2838,   83.80,   87.45,   76.53,   83.45,0.333468,32.568489,    4.14,"0.333468,32.568489,1228.90,0.08,10.00,81.00,25.00,60.00,21.04,74.28,878.35",,,,
2020-07-25 07:09:14 EAT,2839,   85.72,   90.97,   74.13,   84.42,0.333527,32.568535,    4.14,"0.333527,32.568535,1231.80,0.08,10.00,81.00,25.00,60.00,21.03,74.61,878.43",,,,
2020-07-25 07:18:49 EAT,2840,   86.43,   90.18,   81.45,   88.03,0.333476,32.568539,    4.14,"0.333476,32.568539,1245.80,0.06,10.00,82.00,25.00,60.00,21.24,73.60,878.60",,,,
2020-07-25 07:28:40 EAT,2841,   94.87,  100.70,   92.37,  102.17,0.333488,32.568516,    4.14,"0.333488,32.568516,1238.60,0.01,12.00,75.00,26.00,61.00,21.60,72.83,878.67",,,,
2020-07-25 07:34:59 EAT,2842,  100.62,  107.28,   92.43,  102.22,0.333525,32.568523,    4.14,"0.333525,32.568523,1241.00,0.02,12.00,71.00,26.00,61.00,21.85,72.56,878.60",,,,
2020-07-25 07:43:43 EAT,2843,  101.62,  109.92,   89.67,   99.77,0.333486,32.568542,    4.14,"0.333486,32.568542,1243.90,0.01,12.00,74.00,26.00,60.00,22.33,70.92,878.60",,,,
2020-07-25 07:47:52 EAT,2844,   95.45,  103.15,   87.02,   95.88,0.333492,32.568577,    4.14,"0.333492,32.568577,1242.80,0.82,11.00,81.00,27.00,60.00,22.80,69.60,878.61",,,,
2020-07-25 08:05:54 EAT,2845,  111.95,  122.05,  104.12,  114.23,0.333461,32.568527,    4.14,"0.333461,32.568527,1211.90,0.07,11.00,85.00,27.00,59.00,24.62,63.03,878.78",,,,
2020-07-25 08:17:41 EAT,2846,  141.22,  150.23,  131.70,  144.08,0.333475,32.568577,    4.14,"0.333475,32.568577,1234.90,0.02,10.00,85.00,29.00,57.00,26.19,60.63,878.99",,,,
2020-07-25 08:21:51 EAT,2847,  126.67,  135.27,  115.48,  129.18,0.333488,32.568516,    4.14,"0.333488,32.568516,1242.50,0.06,11.00,81.00,31.00,54.00,26.49,58.61,879.14",,,,
